"COD_VAR";"LIB_VAR";"COD_MOD";"LIB_MOD"
"GEO";"Géographie";"01411";"Souclin"
"GEO";"Géographie";"04068";"Dauphin"
"GEO";"Géographie";"02596";"Pavant"
"GEO";"Géographie";"01412";"Sulignat"
"GEO";"Géographie";"04069";"Demandolx"
"GEO";"Géographie";"02598";"Pernant"
"GEO";"Géographie";"04070";"Digne-les-Bains"
"GEO";"Géographie";"01215";"Surjoux-Lhopital"
"GEO";"Géographie";"02784";"Petit-Verly"
"GEO";"Géographie";"04072";"Draix"
"GEO";"Géographie";"01415";"Talissieu"
"GEO";"Géographie";"02599";"Pierremande"
"GEO";"Géographie";"04073";"Enchastrayes"
"GEO";"Géographie";"01416";"Tenay"
"GEO";"Géographie";"02600";"Pierrepont"
"GEO";"Géographie";"01418";"Thil"
"GEO";"Géographie";"04074";"Entrages"
"GEO";"Géographie";"02601";"Pignicourt"
"GEO";"Géographie";"01419";"Thoiry"
"GEO";"Géographie";"04075";"Entrepierres"
"GEO";"Géographie";"02602";"Pinon"
"GEO";"Géographie";"01420";"Thoissey"
"GEO";"Géographie";"02604";"Pithon"
"GEO";"Géographie";"04076";"Entrevaux"
"GEO";"Géographie";"01421";"Torcieu"
"GEO";"Géographie";"02605";"Pleine-Selve"
"GEO";"Géographie";"04077";"Entrevennes"
"GEO";"Géographie";"02606";"Le Plessier-Huleu"
"GEO";"Géographie";"01422";"Tossiat"
"GEO";"Géographie";"04079";"L'Escale"
"GEO";"Géographie";"02607";"Ploisy"
"GEO";"Géographie";"04081";"Esparron-de-Verdon"
"GEO";"Géographie";"01423";"Toussieux"
"GEO";"Géographie";"02608";"Plomion"
"GEO";"Géographie";"01424";"Tramoyes"
"GEO";"Géographie";"04084";"Estoublon"
"GEO";"Géographie";"02609";"Ployart-et-Vaurseine"
"GEO";"Géographie";"01425";"La Tranclière"
"GEO";"Géographie";"04086";"Faucon-de-Barcelonnette"
"GEO";"Géographie";"02610";"Pommiers"
"GEO";"Géographie";"01427";"Trévoux"
"GEO";"Géographie";"04085";"Faucon-du-Caire"
"GEO";"Géographie";"02612";"Pont-Arcy"
"GEO";"Géographie";"01426";"Val-Revermont"
"GEO";"Géographie";"04087";"Fontienne"
"GEO";"Géographie";"02616";"Pont-Saint-Mard"
"GEO";"Géographie";"01428";"Valeins"
"GEO";"Géographie";"04088";"Forcalquier"
"GEO";"Géographie";"02613";"Pontavert"
"GEO";"Géographie";"01036";"Valromey-sur-Séran"
"GEO";"Géographie";"04090";"Le Fugeret"
"GEO";"Géographie";"02614";"Pontru"
"GEO";"Géographie";"01033";"Valserhône"
"GEO";"Géographie";"02615";"Pontruet"
"GEO";"Géographie";"04091";"Ganagobie"
"GEO";"Géographie";"01429";"Vandeins"
"GEO";"Géographie";"02617";"Pouilly-sur-Serre"
"GEO";"Géographie";"01430";"Varambon"
"GEO";"Géographie";"04092";"La Garde"
"GEO";"Géographie";"02618";"Prémont"
"GEO";"Géographie";"01431";"Vaux-en-Bugey"
"GEO";"Géographie";"02619";"Prémontré"
"GEO";"Géographie";"04093";"Gigors"
"GEO";"Géographie";"01432";"Verjon"
"GEO";"Géographie";"02620";"Presles-et-Boves"
"GEO";"Géographie";"04094";"Gréoux-les-Bains"
"GEO";"Géographie";"02621";"Presles-et-Thierny"
"GEO";"Géographie";"01433";"Vernoux"
"GEO";"Géographie";"04177";"Hautes-Duyes"
"GEO";"Géographie";"02622";"Priez"
"GEO";"Géographie";"01434";"Versailleux"
"GEO";"Géographie";"04095";"L'Hospitalet"
"GEO";"Géographie";"02623";"Prisces"
"GEO";"Géographie";"01435";"Versonnex"
"GEO";"Géographie";"04096";"Jausiers"
"GEO";"Géographie";"02624";"Proisy"
"GEO";"Géographie";"01436";"Vesancy"
"GEO";"Géographie";"04097";"La Javie"
"GEO";"Géographie";"02625";"Proix"
"GEO";"Géographie";"01437";"Vescours"
"GEO";"Géographie";"04099";"Lambruisse"
"GEO";"Géographie";"02626";"Prouvais"
"GEO";"Géographie";"01439";"Vésines"
"GEO";"Géographie";"04101";"Lardiers"
"GEO";"Géographie";"02627";"Proviseux-et-Plesnoy"
"GEO";"Géographie";"01441";"Vieu-d'Izenave"
"GEO";"Géographie";"04102";"Le Lauzet-Ubaye"
"GEO";"Géographie";"01443";"Villars-les-Dombes"
"GEO";"Géographie";"04104";"Limans"
"GEO";"Géographie";"01444";"Villebois"
"GEO";"Géographie";"02628";"Puiseux-en-Retz"
"GEO";"Géographie";"04106";"Lurs"
"GEO";"Géographie";"01445";"Villemotier"
"GEO";"Géographie";"02629";"Puisieux-et-Clanlieu"
"GEO";"Géographie";"04107";"Majastres"
"GEO";"Géographie";"02631";"Quierzy"
"GEO";"Géographie";"01446";"Villeneuve"
"GEO";"Géographie";"04108";"Malijai"
"GEO";"Géographie";"02632";"Quincy-Basse"
"GEO";"Géographie";"01447";"Villereversure"
"GEO";"Géographie";"04109";"Mallefougasse-Augès"
"GEO";"Géographie";"02633";"Quincy-sous-le-Mont"
"GEO";"Géographie";"01448";"Villes"
"GEO";"Géographie";"04110";"Mallemoisson"
"GEO";"Géographie";"02634";"Raillimont"
"GEO";"Géographie";"01449";"Villette-sur-Ain"
"GEO";"Géographie";"04111";"Mane"
"GEO";"Géographie";"02635";"Ramicourt"
"GEO";"Géographie";"01450";"Villieu-Loyes-Mollon"
"GEO";"Géographie";"04112";"Manosque"
"GEO";"Géographie";"02636";"Regny"
"GEO";"Géographie";"01451";"Viriat"
"GEO";"Géographie";"04113";"Marcoux"
"GEO";"Géographie";"02637";"Remaucourt"
"GEO";"Géographie";"01452";"Virieu-le-Grand"
"GEO";"Géographie";"04115";"Méailles"
"GEO";"Géographie";"02638";"Remies"
"GEO";"Géographie";"01454";"Virignin"
"GEO";"Géographie";"04116";"Les Mées"
"GEO";"Géographie";"02639";"Remigny"
"GEO";"Géographie";"01456";"Vongnes"
"GEO";"Géographie";"04118";"Melve"
"GEO";"Géographie";"02640";"Renansart"
"GEO";"Géographie";"01457";"Vonnas"
"GEO";"Géographie";"04161";"Méolans-Revel"
"GEO";"Géographie";"02641";"Renneval"
"GEO";"Géographie";"02001";"Abbécourt"
"GEO";"Géographie";"04121";"Mézel"
"GEO";"Géographie";"02642";"Résigny"
"GEO";"Géographie";"02002";"Achery"
"GEO";"Géographie";"04122";"Mirabeau"
"GEO";"Géographie";"02643";"Ressons-le-Long"
"GEO";"Géographie";"02003";"Acy"
"GEO";"Géographie";"02644";"Retheuil"
"GEO";"Géographie";"04123";"Mison"
"GEO";"Géographie";"02004";"Agnicourt-et-Séchelles"
"GEO";"Géographie";"02645";"Reuilly-Sauvigny"
"GEO";"Géographie";"04124";"Montagnac-Montpezat"
"GEO";"Géographie";"02005";"Aguilcourt"
"GEO";"Géographie";"02647";"Ribeauville"
"GEO";"Géographie";"04126";"Montclar"
"GEO";"Géographie";"02006";"Aisonville-et-Bernoville"
"GEO";"Géographie";"02648";"Ribemont"
"GEO";"Géographie";"04127";"Montfort"
"GEO";"Géographie";"02007";"Aizelles"
"GEO";"Géographie";"02649";"Rocourt-Saint-Martin"
"GEO";"Géographie";"04128";"Montfuron"
"GEO";"Géographie";"02008";"Aizy-Jouy"
"GEO";"Géographie";"02650";"Rocquigny"
"GEO";"Géographie";"04129";"Montjustin"
"GEO";"Géographie";"02009";"Alaincourt"
"GEO";"Géographie";"02651";"Rogécourt"
"GEO";"Géographie";"04130";"Montlaux"
"GEO";"Géographie";"02010";"Allemant"
"GEO";"Géographie";"02652";"Rogny"
"GEO";"Géographie";"04132";"Montsalier"
"GEO";"Géographie";"07196";"Rocles"
"GEO";"Géographie";"02653";"Romeny-sur-Marne"
"GEO";"Géographie";"02011";"Ambleny"
"GEO";"Géographie";"07197";"Roiffieux"
"GEO";"Géographie";"04133";"Moriez"
"GEO";"Géographie";"02654";"Romery"
"GEO";"Géographie";"02012";"Ambrief"
"GEO";"Géographie";"07198";"Rompon"
"GEO";"Géographie";"04134";"La Motte-du-Caire"
"GEO";"Géographie";"02655";"Ronchères"
"GEO";"Géographie";"02013";"Amifontaine"
"GEO";"Géographie";"07199";"Rosières"
"GEO";"Géographie";"04135";"Moustiers-Sainte-Marie"
"GEO";"Géographie";"02656";"Roucy"
"GEO";"Géographie";"02014";"Amigny-Rouy"
"GEO";"Géographie";"07200";"Le Roux"
"GEO";"Géographie";"04136";"La Mure-Argens"
"GEO";"Géographie";"02657";"Rougeries"
"GEO";"Géographie";"02015";"Ancienville"
"GEO";"Géographie";"07201";"Ruoms"
"GEO";"Géographie";"02658";"Roupy"
"GEO";"Géographie";"04137";"Nibles"
"GEO";"Géographie";"02016";"Andelain"
"GEO";"Géographie";"02659";"Rouvroy"
"GEO";"Géographie";"07202";"Sablières"
"GEO";"Géographie";"04138";"Niozelles"
"GEO";"Géographie";"02017";"Anguilcourt-le-Sart"
"GEO";"Géographie";"02660";"Rouvroy-sur-Serre"
"GEO";"Géographie";"07203";"Sagnes-et-Goudoulet"
"GEO";"Géographie";"04139";"Noyers-sur-Jabron"
"GEO";"Géographie";"02018";"Anizy-le-Grand"
"GEO";"Géographie";"02661";"Royaucourt-et-Chailvet"
"GEO";"Géographie";"07204";"Saint-Agrève"
"GEO";"Géographie";"04140";"Les Omergues"
"GEO";"Géographie";"02662";"Rozet-Saint-Albin"
"GEO";"Géographie";"02019";"Annois"
"GEO";"Géographie";"04141";"Ongles"
"GEO";"Géographie";"07207";"Saint-Alban-Auriolles"
"GEO";"Géographie";"02663";"Rozières-sur-Crise"
"GEO";"Géographie";"02020";"Any-Martin-Rieux"
"GEO";"Géographie";"04142";"Oppedette"
"GEO";"Géographie";"07205";"Saint-Alban-d'Ay"
"GEO";"Géographie";"02664";"Rozoy-Bellevalle"
"GEO";"Géographie";"02021";"Archon"
"GEO";"Géographie";"07206";"Saint-Alban-en-Montagne"
"GEO";"Géographie";"04143";"Oraison"
"GEO";"Géographie";"02666";"Rozoy-sur-Serre"
"GEO";"Géographie";"02022";"Arcy-Sainte-Restitue"
"GEO";"Géographie";"07208";"Saint-Andéol-de-Berg"
"GEO";"Géographie";"04144";"La Palud-sur-Verdon"
"GEO";"Géographie";"02667";"Saconin-et-Breuil"
"GEO";"Géographie";"07209";"Saint-Andéol-de-Fourchades"
"GEO";"Géographie";"02023";"Armentières-sur-Ourcq"
"GEO";"Géographie";"04145";"Peipin"
"GEO";"Géographie";"07210";"Saint-Andéol-de-Vals"
"GEO";"Géographie";"02668";"Sains-Richaumont"
"GEO";"Géographie";"04148";"Peyroules"
"GEO";"Géographie";"02024";"Arrancy"
"GEO";"Géographie";"07211";"Saint-André-de-Cruzières"
"GEO";"Géographie";"02670";"Saint-Algis"
"GEO";"Géographie";"04149";"Peyruis"
"GEO";"Géographie";"02025";"Artemps"
"GEO";"Géographie";"07212";"Saint-André-en-Vivarais"
"GEO";"Géographie";"02671";"Saint-Aubin"
"GEO";"Géographie";"04150";"Piégut"
"GEO";"Géographie";"02027";"Assis-sur-Serre"
"GEO";"Géographie";"07213";"Saint-André-Lachamp"
"GEO";"Géographie";"02672";"Saint-Bandry"
"GEO";"Géographie";"04151";"Pierrerue"
"GEO";"Géographie";"02028";"Athies-sous-Laon"
"GEO";"Géographie";"07214";"Saint-Apollinaire-de-Rias"
"GEO";"Géographie";"02673";"Saint-Christophe-à-Berry"
"GEO";"Géographie";"04152";"Pierrevert"
"GEO";"Géographie";"02674";"Saint-Clément"
"GEO";"Géographie";"02029";"Attilly"
"GEO";"Géographie";"07216";"Saint-Barthélemy-Grozon"
"GEO";"Géographie";"04154";"Pontis"
"GEO";"Géographie";"02676";"Saint-Erme-Outre-et-Ramecourt"
"GEO";"Géographie";"02030";"Aubencheul-aux-Bois"
"GEO";"Géographie";"04155";"Prads-Haute-Bléone"
"GEO";"Géographie";"07215";"Saint-Barthélemy-le-Meil"
"GEO";"Géographie";"02677";"Saint-Eugène"
"GEO";"Géographie";"02031";"Aubenton"
"GEO";"Géographie";"04156";"Puimichel"
"GEO";"Géographie";"07217";"Saint-Barthélemy-le-Plain"
"GEO";"Géographie";"02679";"Saint-Gengoulph"
"GEO";"Géographie";"02032";"Aubigny-aux-Kaisnes"
"GEO";"Géographie";"04157";"Puimoisson"
"GEO";"Géographie";"07218";"Saint-Basile"
"GEO";"Géographie";"02680";"Saint-Gobain"
"GEO";"Géographie";"02033";"Aubigny-en-Laonnois"
"GEO";"Géographie";"04158";"Quinson"
"GEO";"Géographie";"07219";"Saint-Bauzile"
"GEO";"Géographie";"02681";"Saint-Gobert"
"GEO";"Géographie";"04159";"Redortiers"
"GEO";"Géographie";"07220";"Saint-Christol"
"GEO";"Géographie";"02034";"Audignicourt"
"GEO";"Géographie";"02682";"Saint-Mard"
"GEO";"Géographie";"04160";"Reillanne"
"GEO";"Géographie";"07221";"Saint-Cierge-la-Serre"
"GEO";"Géographie";"02035";"Audigny"
"GEO";"Géographie";"02683";"Saint-Martin-Rivière"
"GEO";"Géographie";"07222";"Saint-Cierge-sous-le-Cheylard"
"GEO";"Géographie";"04162";"Revest-des-Brousses"
"GEO";"Géographie";"02036";"Augy"
"GEO";"Géographie";"02684";"Saint-Michel"
"GEO";"Géographie";"07223";"Saint-Cirgues-de-Prades"
"GEO";"Géographie";"04163";"Revest-du-Bion"
"GEO";"Géographie";"02037";"Aulnois-sous-Laon"
"GEO";"Géographie";"02685";"Saint-Nicolas-aux-Bois"
"GEO";"Géographie";"07224";"Saint-Cirgues-en-Montagne"
"GEO";"Géographie";"04164";"Revest-Saint-Martin"
"GEO";"Géographie";"02038";"Les Autels"
"GEO";"Géographie";"02686";"Saint-Paul-aux-Bois"
"GEO";"Géographie";"07225";"Saint-Clair"
"GEO";"Géographie";"04166";"Riez"
"GEO";"Géographie";"02687";"Saint-Pierre-Aigle"
"GEO";"Géographie";"02039";"Autremencourt"
"GEO";"Géographie";"07226";"Saint-Clément"
"GEO";"Géographie";"02688";"Saint-Pierre-lès-Franqueville"
"GEO";"Géographie";"04167";"La Robine-sur-Galabre"
"GEO";"Géographie";"02040";"Autreppes"
"GEO";"Géographie";"07227";"Saint-Cyr"
"GEO";"Géographie";"02689";"Saint-Pierremont"
"GEO";"Géographie";"04169";"La Rochegiron"
"GEO";"Géographie";"02041";"Autreville"
"GEO";"Géographie";"07228";"Saint-Désirat"
"GEO";"Géographie";"02691";"Saint-Quentin"
"GEO";"Géographie";"02042";"Azy-sur-Marne"
"GEO";"Géographie";"04170";"La Rochette"
"GEO";"Géographie";"07229";"Saint-Didier-sous-Aubenas"
"GEO";"Géographie";"02693";"Saint-Rémy-Blanzy"
"GEO";"Géographie";"02043";"Bagneux"
"GEO";"Géographie";"04171";"Rougon"
"GEO";"Géographie";"07230";"Saint-Étienne-de-Boulogne"
"GEO";"Géographie";"02694";"Saint-Simon"
"GEO";"Géographie";"02044";"Bancigny"
"GEO";"Géographie";"04172";"Roumoules"
"GEO";"Géographie";"07231";"Saint-Étienne-de-Fontbellon"
"GEO";"Géographie";"02696";"Saint-Thomas"
"GEO";"Géographie";"02046";"Barenton-Bugny"
"GEO";"Géographie";"04173";"Saint-André-les-Alpes"
"GEO";"Géographie";"07232";"Saint-Étienne-de-Lugdarès"
"GEO";"Géographie";"02675";"Sainte-Croix"
"GEO";"Géographie";"02047";"Barenton-Cel"
"GEO";"Géographie";"04174";"Saint-Benoît"
"GEO";"Géographie";"07233";"Saint-Étienne-de-Serre"
"GEO";"Géographie";"02678";"Sainte-Geneviève"
"GEO";"Géographie";"02048";"Barenton-sur-Serre"
"GEO";"Géographie";"04178";"Saint-Étienne-les-Orgues"
"GEO";"Géographie";"07234";"Saint-Étienne-de-Valoux"
"GEO";"Géographie";"02690";"Sainte-Preuve"
"GEO";"Géographie";"02049";"Barisis-aux-Bois"
"GEO";"Géographie";"04179";"Saint-Geniez"
"GEO";"Géographie";"07236";"Saint-Félicien"
"GEO";"Géographie";"02697";"Samoussy"
"GEO";"Géographie";"02050";"Barzy-en-Thiérache"
"GEO";"Géographie";"07237";"Saint-Fortunat-sur-Eyrieux"
"GEO";"Géographie";"04180";"Saint-Jacques"
"GEO";"Géographie";"02698";"Sancy-les-Cheminots"
"GEO";"Géographie";"02051";"Barzy-sur-Marne"
"GEO";"Géographie";"07238";"Saint-Genest-de-Beauzon"
"GEO";"Géographie";"04181";"Saint-Jeannet"
"GEO";"Géographie";"02699";"Saponay"
"GEO";"Géographie";"02052";"Bassoles-Aulers"
"GEO";"Géographie";"07239";"Saint-Genest-Lachamp"
"GEO";"Géographie";"02701";"Saulchery"
"GEO";"Géographie";"04182";"Saint-Julien-d'Asse"
"GEO";"Géographie";"02054";"Bazoches-et-Saint-Thibaut"
"GEO";"Géographie";"07240";"Saint-Georges-les-Bains"
"GEO";"Géographie";"02702";"Savy"
"GEO";"Géographie";"04183";"Saint-Julien-du-Verdon"
"GEO";"Géographie";"02055";"Beaumé"
"GEO";"Géographie";"07241";"Saint-Germain"
"GEO";"Géographie";"02703";"Seboncourt"
"GEO";"Géographie";"04184";"Saint-Jurs"
"GEO";"Géographie";"02056";"Beaumont-en-Beine"
"GEO";"Géographie";"07242";"Saint-Gineys-en-Coiron"
"GEO";"Géographie";"02704";"Selens"
"GEO";"Géographie";"04186";"Saint-Laurent-du-Verdon"
"GEO";"Géographie";"02057";"Beaurevoir"
"GEO";"Géographie";"02705";"La Selve"
"GEO";"Géographie";"07243";"Saint-Jacques-d'Atticieux"
"GEO";"Géographie";"04187";"Saint-Lions"
"GEO";"Géographie";"02058";"Beaurieux"
"GEO";"Géographie";"02706";"Septmonts"
"GEO";"Géographie";"07244";"Saint-Jean-Chambre"
"GEO";"Géographie";"02059";"Beautor"
"GEO";"Géographie";"04188";"Saint-Maime"
"GEO";"Géographie";"02439";"Les Septvallons"
"GEO";"Géographie";"07245";"Saint-Jean-de-Muzols"
"GEO";"Géographie";"02060";"Beauvois-en-Vermandois"
"GEO";"Géographie";"02707";"Septvaux"
"GEO";"Géographie";"07247";"Saint-Jean-le-Centenier"
"GEO";"Géographie";"04189";"Saint-Martin-de-Brômes"
"GEO";"Géographie";"02061";"Becquigny"
"GEO";"Géographie";"02708";"Sequehart"
"GEO";"Géographie";"07248";"Saint-Jean-Roure"
"GEO";"Géographie";"04190";"Saint-Martin-les-Eaux"
"GEO";"Géographie";"02062";"Belleau"
"GEO";"Géographie";"02709";"Serain"
"GEO";"Géographie";"07249";"Saint-Jeure-d'Andaure"
"GEO";"Géographie";"04191";"Saint-Martin-lès-Seyne"
"GEO";"Géographie";"02063";"Bellenglise"
"GEO";"Géographie";"02710";"Seraucourt-le-Grand"
"GEO";"Géographie";"07250";"Saint-Jeure-d'Ay"
"GEO";"Géographie";"04192";"Saint-Michel-l'Observatoire"
"GEO";"Géographie";"02064";"Belleu"
"GEO";"Géographie";"02711";"Serches"
"GEO";"Géographie";"07251";"Saint-Joseph-des-Bancs"
"GEO";"Géographie";"02065";"Bellicourt"
"GEO";"Géographie";"04193";"Saint-Paul-sur-Ubaye"
"GEO";"Géographie";"02712";"Sergy"
"GEO";"Géographie";"07103";"Saint-Julien-d'Intres"
"GEO";"Géographie";"02066";"Benay"
"GEO";"Géographie";"04194";"Saint-Pierre"
"GEO";"Géographie";"02713";"Seringes-et-Nesles"
"GEO";"Géographie";"07253";"Saint-Julien-du-Gua"
"GEO";"Géographie";"02067";"Bergues-sur-Sambre"
"GEO";"Géographie";"04195";"Saint-Pons"
"GEO";"Géographie";"02714";"Sermoise"
"GEO";"Géographie";"07254";"Saint-Julien-du-Serre"
"GEO";"Géographie";"02068";"Berlancourt"
"GEO";"Géographie";"04199";"Saint-Vincent-sur-Jabron"
"GEO";"Géographie";"02716";"Servais"
"GEO";"Géographie";"07255";"Saint-Julien-en-Saint-Alban"
"GEO";"Géographie";"02069";"Berlise"
"GEO";"Géographie";"04175";"Sainte-Croix-à-Lauze"
"GEO";"Géographie";"02715";"Serval"
"GEO";"Géographie";"07257";"Saint-Julien-le-Roux"
"GEO";"Géographie";"02070";"Bernot"
"GEO";"Géographie";"02717";"Séry-lès-Mézières"
"GEO";"Géographie";"04176";"Sainte-Croix-du-Verdon"
"GEO";"Géographie";"07258";"Saint-Julien-Vocance"
"GEO";"Géographie";"02564";"Bernoy-le-Château"
"GEO";"Géographie";"02718";"Silly-la-Poterie"
"GEO";"Géographie";"04197";"Sainte-Tulle"
"GEO";"Géographie";"02071";"Berny-Rivière"
"GEO";"Géographie";"07259";"Saint-Just-d'Ardèche"
"GEO";"Géographie";"02719";"Sinceny"
"GEO";"Géographie";"09071";"Cadarcet"
"GEO";"Géographie";"02072";"Berrieux"
"GEO";"Géographie";"04200";"Salignac"
"GEO";"Géographie";"07260";"Saint-Lager-Bressac"
"GEO";"Géographie";"02720";"Sissonne"
"GEO";"Géographie";"09072";"Calzan"
"GEO";"Géographie";"02073";"Berry-au-Bac"
"GEO";"Géographie";"07261";"Saint-Laurent-du-Pape"
"GEO";"Géographie";"04201";"Saumane"
"GEO";"Géographie";"02721";"Sissy"
"GEO";"Géographie";"02074";"Bertaucourt-Epourdon"
"GEO";"Géographie";"09073";"Camarade"
"GEO";"Géographie";"07262";"Saint-Laurent-les-Bains-Laval-d'Aurelle"
"GEO";"Géographie";"04202";"Sausses"
"GEO";"Géographie";"02722";"Soissons"
"GEO";"Géographie";"02075";"Berthenicourt"
"GEO";"Géographie";"09074";"Camon"
"GEO";"Géographie";"07263";"Saint-Laurent-sous-Coiron"
"GEO";"Géographie";"04203";"Selonnet"
"GEO";"Géographie";"02723";"Soize"
"GEO";"Géographie";"09075";"Campagne-sur-Arize"
"GEO";"Géographie";"02076";"Bertricourt"
"GEO";"Géographie";"07264";"Saint-Marcel-d'Ardèche"
"GEO";"Géographie";"02724";"Sommelans"
"GEO";"Géographie";"04204";"Senez"
"GEO";"Géographie";"09076";"Canté"
"GEO";"Géographie";"02078";"Besmé"
"GEO";"Géographie";"02725";"Sommeron"
"GEO";"Géographie";"07265";"Saint-Marcel-lès-Annonay"
"GEO";"Géographie";"04205";"Seyne"
"GEO";"Géographie";"02079";"Besmont"
"GEO";"Géographie";"09077";"Capoulet-et-Junac"
"GEO";"Géographie";"02726";"Sommette-Eaucourt"
"GEO";"Géographie";"07267";"Saint-Martial"
"GEO";"Géographie";"04206";"Sigonce"
"GEO";"Géographie";"02080";"Besny-et-Loizy"
"GEO";"Géographie";"02727";"Sons-et-Ronchères"
"GEO";"Géographie";"09078";"Carcanières"
"GEO";"Géographie";"07268";"Saint-Martin-d'Ardèche"
"GEO";"Géographie";"04207";"Sigoyer"
"GEO";"Géographie";"02081";"Béthancourt-en-Vaux"
"GEO";"Géographie";"02728";"Sorbais"
"GEO";"Géographie";"07269";"Saint-Martin-de-Valamas"
"GEO";"Géographie";"09079";"Carla-Bayle"
"GEO";"Géographie";"04208";"Simiane-la-Rotonde"
"GEO";"Géographie";"02082";"Beugneux"
"GEO";"Géographie";"02729";"Soucy"
"GEO";"Géographie";"07270";"Saint-Martin-sur-Lavezon"
"GEO";"Géographie";"09080";"Carla-de-Roquefort"
"GEO";"Géographie";"04209";"Sisteron"
"GEO";"Géographie";"02083";"Beuvardes"
"GEO";"Géographie";"02730";"Soupir"
"GEO";"Géographie";"07272";"Saint-Maurice-d'Ardèche"
"GEO";"Géographie";"09081";"Le Carlaret"
"GEO";"Géographie";"04210";"Soleilhas"
"GEO";"Géographie";"02731";"Le Sourd"
"GEO";"Géographie";"02084";"Bézu-le-Guéry"
"GEO";"Géographie";"07273";"Saint-Maurice-d'Ibie"
"GEO";"Géographie";"09082";"Castelnau-Durban"
"GEO";"Géographie";"04211";"Sourribes"
"GEO";"Géographie";"02732";"Surfontaine"
"GEO";"Géographie";"02085";"Bézu-Saint-Germain"
"GEO";"Géographie";"07274";"Saint-Maurice-en-Chalencon"
"GEO";"Géographie";"09083";"Castéras"
"GEO";"Géographie";"04214";"Tartonne"
"GEO";"Géographie";"02734";"Taillefontaine"
"GEO";"Géographie";"02086";"Bichancourt"
"GEO";"Géographie";"09084";"Castex"
"GEO";"Géographie";"07275";"Saint-Mélany"
"GEO";"Géographie";"04216";"Thèze"
"GEO";"Géographie";"02735";"Tannières"
"GEO";"Géographie";"02087";"Bieuxy"
"GEO";"Géographie";"09085";"Castillon-en-Couserans"
"GEO";"Géographie";"07276";"Saint-Michel-d'Aurance"
"GEO";"Géographie";"04217";"Thoard"
"GEO";"Géographie";"02088";"Bièvres"
"GEO";"Géographie";"02736";"Tartiers"
"GEO";"Géographie";"09086";"Caumont"
"GEO";"Géographie";"07277";"Saint-Michel-de-Boulogne"
"GEO";"Géographie";"04218";"Thorame-Basse"
"GEO";"Géographie";"02089";"Billy-sur-Aisne"
"GEO";"Géographie";"02737";"Tavaux-et-Pontséricourt"
"GEO";"Géographie";"09087";"Caussou"
"GEO";"Géographie";"07278";"Saint-Michel-de-Chabrillanoux"
"GEO";"Géographie";"04219";"Thorame-Haute"
"GEO";"Géographie";"02090";"Billy-sur-Ourcq"
"GEO";"Géographie";"02738";"Tergnier"
"GEO";"Géographie";"09088";"Caychax"
"GEO";"Géographie";"07279";"Saint-Montan"
"GEO";"Géographie";"04220";"Les Thuiles"
"GEO";"Géographie";"02739";"Terny-Sorny"
"GEO";"Géographie";"02091";"Blanzy-lès-Fismes"
"GEO";"Géographie";"07280";"Saint-Paul-le-Jeune"
"GEO";"Géographie";"09089";"Cazals-des-Baylès"
"GEO";"Géographie";"04222";"Turriers"
"GEO";"Géographie";"02740";"Thenailles"
"GEO";"Géographie";"02093";"Blérancourt"
